Fecha;C1
04/04/2023 15:50:20;2.11
04/04/2023 16:05:20;4.13
04/04/2023 16:20:20;2.43
04/04/2023 16:35:20;2.10
04/04/2023 16:50:20;2.64
04/04/2023 17:05:20;2.70
04/04/2023 17:20:20;2.79
04/04/2023 17:35:20;2.23
04/04/2023 17:50:20;3.13
04/04/2023 18:05:20;2.57
04/04/2023 18:20:20;3.82
04/04/2023 18:35:20;3.52
04/04/2023 18:50:20;2.72
04/04/2023 19:05:20;2.48
04/04/2023 19:20:20;3.33
04/04/2023 19:35:20;4.18
04/04/2023 19:50:20;2.95
04/04/2023 20:05:20;3.67
04/04/2023 20:20:20;2.09
04/04/2023 20:35:20;2.90
04/04/2023 20:50:20;3.07
04/04/2023 21:05:20;3.56
04/04/2023 21:20:20;4.67
04/04/2023 21:35:20;5.07
04/04/2023 21:50:20;2.74
04/04/2023 22:05:20;2.95
04/04/2023 22:20:20;1.77
04/04/2023 22:35:20;3.13
04/04/2023 22:50:20;1.96
04/04/2023 23:05:20;2.23
04/04/2023 23:20:20;2.08
04/04/2023 23:35:20;2.74
04/04/2023 23:50:20;2.53
05/04/2023 00:05:20;2.40
05/04/2023 00:20:20;1.21
05/04/2023 00:35:20;1.37
05/04/2023 00:50:20;1.38
05/04/2023 01:05:20;1.53
05/04/2023 01:20:20;1.02
05/04/2023 01:35:20;0.93
05/04/2023 01:50:20;0.61
05/04/2023 02:05:20;0.71
05/04/2023 02:20:20;0.79
05/04/2023 02:35:20;0.91
05/04/2023 02:50:20;0.69
05/04/2023 03:05:20;0.68
05/04/2023 03:20:20;0.84
05/04/2023 03:35:20;0.87
05/04/2023 03:50:20;0.96
05/04/2023 04:05:20;1.01
05/04/2023 04:20:20;0.64
05/04/2023 04:35:20;0.57
05/04/2023 04:50:20;1.08
05/04/2023 05:05:20;0.94
05/04/2023 05:20:20;0.77
05/04/2023 05:35:20;1.01
05/04/2023 05:50:20;1.07
05/04/2023 06:05:20;0.81
05/04/2023 06:20:20;1.70
05/04/2023 06:35:20;2.92
05/04/2023 06:50:20;1.55
05/04/2023 07:05:20;3.56
05/04/2023 07:20:20;2.40
05/04/2023 07:35:20;5.14
05/04/2023 07:50:20;7.05
05/04/2023 08:05:20;6.92
05/04/2023 08:20:20;6.79
05/04/2023 08:35:20;3.71
05/04/2023 08:50:20;4.13
05/04/2023 09:05:20;3.75
05/04/2023 09:20:20;4.00
05/04/2023 09:35:20;4.00
05/04/2023 09:50:20;3.46
05/04/2023 10:05:20;3.78
05/04/2023 10:20:20;4.33
05/04/2023 10:35:20;4.33
05/04/2023 10:50:20;3.49
05/04/2023 11:05:20;3.46
05/04/2023 11:20:20;7.05
05/04/2023 11:35:20;4.55
05/04/2023 11:50:20;4.93
05/04/2023 12:05:20;5.37
05/04/2023 12:20:20;3.13
05/04/2023 12:35:20;2.14
05/04/2023 12:50:20;3.52
05/04/2023 13:05:20;3.27
05/04/2023 13:20:20;3.60
05/04/2023 13:35:20;3.78
05/04/2023 13:50:20;3.82
05/04/2023 14:05:20;4.00
05/04/2023 14:20:20;3.33
05/04/2023 14:35:20;3.10
05/04/2023 14:50:20;4.18
05/04/2023 15:05:20;3.18
05/04/2023 15:20:20;3.18
05/04/2023 15:35:20;2.85
05/04/2023 15:50:20;2.72
05/04/2023 16:05:20;2.72
05/04/2023 16:20:20;2.38
05/04/2023 16:35:20;4.44
05/04/2023 16:50:20;2.03
05/04/2023 17:05:20;1.97
05/04/2023 17:20:20;3.27
05/04/2023 17:35:20;2.48
05/04/2023 17:50:20;3.07
05/04/2023 18:05:20;3.00
05/04/2023 18:20:20;5.14
05/04/2023 18:35:20;5.80
05/04/2023 18:50:20;2.79
05/04/2023 19:05:20;3.27
05/04/2023 19:20:20;2.70
05/04/2023 19:35:20;4.28
05/04/2023 19:50:20;5.21
05/04/2023 20:05:20;4.04
05/04/2023 20:20:20;2.33
05/04/2023 20:35:20;3.30
05/04/2023 20:50:20;4.93
05/04/2023 21:05:20;3.39
05/04/2023 21:20:20;3.46
05/04/2023 21:35:20;2.16
05/04/2023 21:50:20;3.15
05/04/2023 22:05:20;2.72
05/04/2023 22:20:20;2.68
05/04/2023 22:35:20;2.97
05/04/2023 22:50:20;2.08
05/04/2023 23:05:20;3.39
05/04/2023 23:20:20;3.33
05/04/2023 23:35:20;1.90
05/04/2023 23:50:20;3.00
06/04/2023 00:05:20;2.03
06/04/2023 00:20:20;1.33
06/04/2023 00:35:20;1.97
06/04/2023 00:50:20;1.77
06/04/2023 01:05:20;1.81
06/04/2023 01:20:20;1.22
06/04/2023 01:35:20;1.13
06/04/2023 01:50:20;1.11
06/04/2023 02:05:20;0.64
06/04/2023 02:20:20;0.53
06/04/2023 02:35:20;0.73
06/04/2023 02:50:20;0.82
06/04/2023 03:05:20;0.59
06/04/2023 03:20:20;0.58
06/04/2023 03:35:20;0.72
06/04/2023 03:50:20;0.58
06/04/2023 04:05:20;0.59
06/04/2023 04:20:20;0.59
06/04/2023 04:35:20;0.49
06/04/2023 04:50:20;0.69
06/04/2023 05:05:20;0.49
06/04/2023 05:20:20;0.80
06/04/2023 05:35:20;0.79
06/04/2023 05:50:20;0.69
06/04/2023 06:05:20;0.81
06/04/2023 06:20:20;1.12
06/04/2023 06:35:20;0.80
06/04/2023 06:50:20;0.60
06/04/2023 07:05:20;0.66
06/04/2023 07:20:20;0.76
06/04/2023 07:35:20;1.47
06/04/2023 07:50:20;1.95
06/04/2023 08:05:20;1.25
06/04/2023 08:20:20;2.66
06/04/2023 08:35:20;3.05
06/04/2023 08:50:20;3.78
06/04/2023 09:05:20;3.60
06/04/2023 09:20:20;4.39
06/04/2023 09:35:20;6.10
06/04/2023 09:50:20;4.28
06/04/2023 10:05:20;4.39
06/04/2023 10:20:20;4.44
06/04/2023 10:35:20;5.62
06/04/2023 10:50:20;6.54
06/04/2023 11:05:20;6.20
06/04/2023 11:20:20;5.71
06/04/2023 11:35:20;5.21
06/04/2023 11:50:20;8.18
06/04/2023 12:05:20;5.90
06/04/2023 12:20:20;5.00
06/04/2023 12:35:20;5.29
06/04/2023 12:50:20;5.00
06/04/2023 13:05:20;4.23
06/04/2023 13:20:20;4.86
06/04/2023 13:35:20;3.42
06/04/2023 13:50:20;2.72
06/04/2023 14:05:20;3.71
06/04/2023 14:20:20;3.56
06/04/2023 14:35:20;1.97
06/04/2023 14:50:20;2.44
06/04/2023 15:05:20;2.60
06/04/2023 15:20:20;2.66
06/04/2023 15:35:20;1.62
06/04/2023 15:50:20;3.15
06/04/2023 16:05:20;3.56
06/04/2023 16:20:20;2.50
06/04/2023 16:35:20;2.10
06/04/2023 16:50:20;3.13
06/04/2023 17:05:20;3.67
06/04/2023 17:20:20;3.18
06/04/2023 17:35:20;3.27
06/04/2023 17:50:20;5.80
06/04/2023 18:05:20;5.80
06/04/2023 18:20:20;4.61
06/04/2023 18:35:20;4.93
06/04/2023 18:50:20;4.00
06/04/2023 19:05:20;2.27
06/04/2023 19:20:20;2.19
06/04/2023 19:35:20;2.95
06/04/2023 19:50:20;2.22
06/04/2023 20:05:20;3.67
06/04/2023 20:20:20;4.23
06/04/2023 20:35:20;3.10
06/04/2023 20:50:20;5.45
06/04/2023 21:05:20;2.83
06/04/2023 21:20:20;3.52
06/04/2023 21:35:20;2.48
06/04/2023 21:50:20;1.00
06/04/2023 22:05:20;2.85
06/04/2023 22:20:20;2.58
06/04/2023 22:35:20;1.37
06/04/2023 22:50:20;1.30
06/04/2023 23:05:20;2.19
06/04/2023 23:20:20;2.62
06/04/2023 23:35:20;2.25
06/04/2023 23:50:20;1.38
07/04/2023 00:05:20;1.47
07/04/2023 00:20:20;1.23
07/04/2023 00:35:20;1.97
07/04/2023 00:50:20;1.60
07/04/2023 01:05:20;1.25
07/04/2023 01:20:20;1.48
07/04/2023 01:35:20;0.98
07/04/2023 01:50:20;0.73
07/04/2023 02:05:20;0.43
07/04/2023 02:20:20;0.51
07/04/2023 02:35:20;0.40
07/04/2023 02:50:20;0.38
07/04/2023 03:05:20;0.93
07/04/2023 03:20:20;0.32
07/04/2023 03:35:20;0.37
07/04/2023 03:50:20;0.46
07/04/2023 04:05:20;0.27
07/04/2023 04:20:20;0.23
07/04/2023 04:35:20;0.59
07/04/2023 04:50:20;0.44
07/04/2023 05:05:20;0.29
07/04/2023 05:20:20;0.56
07/04/2023 05:35:20;0.90
07/04/2023 05:50:20;0.29
07/04/2023 06:05:20;0.69
07/04/2023 06:20:20;1.03
07/04/2023 06:35:20;0.51
07/04/2023 06:50:20;0.49
07/04/2023 07:05:20;0.72
07/04/2023 07:20:20;1.93
07/04/2023 07:35:20;0.95
07/04/2023 07:50:20;1.54
07/04/2023 08:05:20;2.35
07/04/2023 08:20:20;2.66
07/04/2023 08:35:20;3.33
07/04/2023 08:50:20;4.00
07/04/2023 09:05:20;3.95
07/04/2023 09:20:20;3.24
07/04/2023 09:35:20;3.46
07/04/2023 09:50:20;4.50
07/04/2023 10:05:20;4.55
07/04/2023 10:20:20;6.00
07/04/2023 10:35:20;6.10
07/04/2023 10:50:20;5.37
07/04/2023 11:05:20;7.05
07/04/2023 11:20:20;5.29
07/04/2023 11:35:20;5.80
07/04/2023 11:50:20;5.07
07/04/2023 12:05:20;5.62
07/04/2023 12:20:20;5.14
07/04/2023 12:35:20;5.53
07/04/2023 12:50:20;4.61
07/04/2023 13:05:20;3.87
07/04/2023 13:20:20;4.13
07/04/2023 13:35:20;2.43
07/04/2023 13:50:20;4.18
07/04/2023 14:05:20;1.94
07/04/2023 14:20:20;3.02
07/04/2023 14:35:20;1.35
07/04/2023 14:50:20;2.53
07/04/2023 15:05:20;2.26
07/04/2023 15:20:20;2.85
07/04/2023 15:35:20;3.18
07/04/2023 15:50:20;2.50
07/04/2023 16:05:20;3.46
07/04/2023 16:20:20;2.36
07/04/2023 16:35:20;2.20
07/04/2023 16:50:20;2.26
07/04/2023 17:05:20;2.10
07/04/2023 17:20:20;3.10
07/04/2023 17:35:20;2.55
07/04/2023 17:50:20;2.83
07/04/2023 18:05:20;2.81
07/04/2023 18:20:20;4.61
07/04/2023 18:35:20;2.66
07/04/2023 18:50:20;1.57
07/04/2023 19:05:20;3.15
07/04/2023 19:20:20;3.30
07/04/2023 19:35:20;4.50
07/04/2023 19:50:20;3.71
07/04/2023 20:05:20;1.29
07/04/2023 20:20:20;2.20
07/04/2023 20:35:20;2.53
07/04/2023 20:50:20;5.80
07/04/2023 21:05:20;3.13
07/04/2023 21:20:20;2.20
07/04/2023 21:35:20;2.95
07/04/2023 21:50:20;3.24
07/04/2023 22:05:20;1.81
07/04/2023 22:20:20;2.01
07/04/2023 22:35:20;2.36
07/04/2023 22:50:20;1.35
07/04/2023 23:05:20;1.23
07/04/2023 23:20:20;1.17
07/04/2023 23:35:20;2.76
07/04/2023 23:50:20;3.24
08/04/2023 00:05:20;2.44
08/04/2023 00:20:20;2.76
08/04/2023 00:35:20;2.11
08/04/2023 00:50:20;1.27
08/04/2023 01:05:20;1.62
08/04/2023 01:20:20;1.16
08/04/2023 01:35:20;0.88
08/04/2023 01:50:20;1.05
08/04/2023 02:05:20;0.69
08/04/2023 02:20:20;0.38
08/04/2023 02:35:20;0.54
08/04/2023 02:50:20;0.36
08/04/2023 03:05:20;0.66
08/04/2023 03:20:20;0.44
08/04/2023 03:35:20;0.10
08/04/2023 03:50:20;0.39
08/04/2023 04:05:20;0.00
08/04/2023 04:20:20;0.25
08/04/2023 04:35:20;0.16
08/04/2023 04:50:20;0.56
08/04/2023 05:05:20;0.10
08/04/2023 05:20:20;0.43
08/04/2023 05:35:20;0.00
08/04/2023 05:50:20;0.61
08/04/2023 06:05:20;1.10
08/04/2023 06:20:20;1.09
08/04/2023 06:35:20;0.67
08/04/2023 06:50:20;1.23
08/04/2023 07:05:20;3.39
08/04/2023 07:20:20;1.65
08/04/2023 07:35:20;1.09
08/04/2023 07:50:20;2.00
08/04/2023 08:05:20;2.08
08/04/2023 08:20:20;4.55
08/04/2023 08:35:20;2.26
08/04/2023 08:50:20;5.07
08/04/2023 09:05:20;5.80
08/04/2023 09:20:20;5.62
08/04/2023 09:35:20;5.29
08/04/2023 09:50:20;4.18
08/04/2023 10:05:20;6.42
08/04/2023 10:20:20;6.00
08/04/2023 10:35:20;3.82
08/04/2023 10:50:20;3.60
08/04/2023 11:05:20;4.86
08/04/2023 11:20:20;6.66
08/04/2023 11:35:20;4.61
08/04/2023 11:50:20;5.37
08/04/2023 12:05:20;5.62
08/04/2023 12:20:20;4.50
08/04/2023 12:35:20;5.00
08/04/2023 12:50:20;3.87
08/04/2023 13:05:20;3.15
08/04/2023 13:20:20;4.23
08/04/2023 13:35:20;3.63
08/04/2023 13:50:20;3.33
08/04/2023 14:05:20;3.18
08/04/2023 14:20:20;4.09
08/04/2023 14:35:20;3.10
08/04/2023 14:50:20;2.76
08/04/2023 15:05:20;3.71
08/04/2023 15:20:20;1.91
08/04/2023 15:35:20;3.27
08/04/2023 15:50:20;3.24
08/04/2023 16:05:20;3.07
08/04/2023 16:20:20;3.71
08/04/2023 16:35:20;2.19
08/04/2023 16:50:20;2.88
08/04/2023 17:05:20;3.10
08/04/2023 17:20:20;2.23
08/04/2023 17:35:20;2.57
08/04/2023 17:50:20;3.63
08/04/2023 18:05:20;2.48
08/04/2023 18:20:20;3.13
08/04/2023 18:35:20;2.33
08/04/2023 18:50:20;3.00
08/04/2023 19:05:20;3.63
08/04/2023 19:20:20;2.83
08/04/2023 19:35:20;4.61
08/04/2023 19:50:20;3.42
08/04/2023 20:05:20;3.39
08/04/2023 20:20:20;2.79
08/04/2023 20:35:20;4.61
08/04/2023 20:50:20;2.18
08/04/2023 21:05:20;4.28
08/04/2023 21:20:20;3.60
08/04/2023 21:35:20;3.33
08/04/2023 21:50:20;2.23
08/04/2023 22:05:20;2.27
08/04/2023 22:20:20;2.18
08/04/2023 22:35:20;1.90
08/04/2023 22:50:20;1.82
08/04/2023 23:05:20;1.34
08/04/2023 23:20:20;2.46
08/04/2023 23:35:20;1.44
08/04/2023 23:50:20;3.30
09/04/2023 00:05:20;1.43
09/04/2023 00:20:20;1.09
09/04/2023 00:35:20;1.44
09/04/2023 00:50:20;0.76
09/04/2023 01:05:20;1.84
09/04/2023 01:20:20;1.91
09/04/2023 01:35:20;1.96
09/04/2023 01:50:20;0.59
09/04/2023 02:05:20;1.21
09/04/2023 02:20:20;0.45
09/04/2023 02:35:20;0.30
09/04/2023 02:50:20;0.16
09/04/2023 03:05:20;1.20
09/04/2023 03:20:20;0.00
09/04/2023 03:35:20;0.12
09/04/2023 03:50:20;0.00
09/04/2023 04:05:20;0.34
09/04/2023 04:20:20;0.56
09/04/2023 04:35:20;0.37
09/04/2023 04:50:20;0.47
09/04/2023 05:05:20;0.27
09/04/2023 05:20:20;0.93
09/04/2023 05:35:20;0.22
09/04/2023 05:50:20;0.09
09/04/2023 06:05:20;0.00
09/04/2023 06:20:20;0.86
09/04/2023 06:35:20;0.36
09/04/2023 06:50:20;0.41
09/04/2023 07:05:20;0.31
09/04/2023 07:20:20;0.00
09/04/2023 07:35:20;0.80
09/04/2023 07:50:20;0.75
09/04/2023 08:05:20;1.41
09/04/2023 08:20:20;2.29
09/04/2023 08:35:20;1.93
09/04/2023 08:50:20;3.82
09/04/2023 09:05:20;2.25
09/04/2023 09:20:20;3.91
09/04/2023 09:35:20;4.28
09/04/2023 09:50:20;3.13
09/04/2023 10:05:20;4.67
09/04/2023 10:20:20;4.80
09/04/2023 10:35:20;4.50
09/04/2023 10:50:20;5.14
09/04/2023 11:05:20;4.86
09/04/2023 11:20:20;5.14
09/04/2023 11:35:20;6.10
09/04/2023 11:50:20;5.90
09/04/2023 12:05:20;3.87
09/04/2023 12:20:20;4.55
09/04/2023 12:35:20;5.00
09/04/2023 12:50:20;3.78
09/04/2023 13:05:20;4.55
09/04/2023 13:20:20;4.18
09/04/2023 13:35:20;2.88
09/04/2023 13:50:20;2.09
09/04/2023 14:05:20;4.13
09/04/2023 14:20:20;4.04
09/04/2023 14:35:20;2.32
09/04/2023 14:50:20;3.52
09/04/2023 15:05:20;3.91
09/04/2023 15:20:20;4.00
09/04/2023 15:35:20;2.57
09/04/2023 15:50:20;2.90
09/04/2023 16:05:20;2.00
09/04/2023 16:20:20;2.23
09/04/2023 16:35:20;1.72
09/04/2023 16:50:20;2.19
09/04/2023 17:05:20;2.13
09/04/2023 17:20:20;2.18
09/04/2023 17:35:20;1.67
09/04/2023 17:50:20;2.55
09/04/2023 18:05:20;2.08
09/04/2023 18:20:20;1.24
09/04/2023 18:35:20;1.38
09/04/2023 18:50:20;2.08
09/04/2023 19:05:20;2.41
09/04/2023 19:20:20;2.79
09/04/2023 19:35:20;3.36
09/04/2023 19:50:20;4.39
09/04/2023 20:05:20;4.39
09/04/2023 20:20:20;2.70
09/04/2023 20:35:20;2.92
09/04/2023 20:50:20;3.71
09/04/2023 21:05:20;4.28
09/04/2023 21:20:20;3.67
09/04/2023 21:35:20;3.10
09/04/2023 21:50:20;3.82
09/04/2023 22:05:20;3.39
09/04/2023 22:20:20;2.50
09/04/2023 22:35:20;3.18
09/04/2023 22:50:20;1.48
09/04/2023 23:05:20;1.67
09/04/2023 23:20:20;1.10
09/04/2023 23:35:20;1.92
09/04/2023 23:50:20;1.55
10/04/2023 00:05:20;1.19
10/04/2023 00:20:20;1.60
10/04/2023 00:35:20;1.42
10/04/2023 00:50:20;1.68
10/04/2023 01:05:20;0.84
10/04/2023 01:20:20;0.34
10/04/2023 01:35:20;0.42
10/04/2023 01:50:20;0.26
10/04/2023 02:05:20;0.17
10/04/2023 02:20:20;0.46
10/04/2023 02:35:20;0.17
10/04/2023 02:50:20;0.00
10/04/2023 03:05:20;0.35
10/04/2023 03:20:20;0.87
10/04/2023 03:35:20;0.00
10/04/2023 03:50:20;0.06
10/04/2023 04:05:20;0.00
10/04/2023 04:20:20;0.49
10/04/2023 04:35:20;0.10
10/04/2023 04:50:20;0.09
10/04/2023 05:05:20;0.00
10/04/2023 05:20:20;0.20
10/04/2023 05:35:20;1.18
10/04/2023 05:50:20;0.29
10/04/2023 06:05:20;0.00
10/04/2023 06:20:20;1.97
10/04/2023 06:35:20;0.45
10/04/2023 06:50:20;1.41
10/04/2023 07:05:20;1.80
10/04/2023 07:20:20;3.67
10/04/2023 07:35:20;2.48
10/04/2023 07:50:20;1.75
10/04/2023 08:05:20;1.52
10/04/2023 08:20:20;2.70
10/04/2023 08:35:20;2.41
10/04/2023 08:50:20;4.80
10/04/2023 09:05:20;4.33
10/04/2023 09:20:20;3.13
10/04/2023 09:35:20;3.21
10/04/2023 09:50:20;3.67
10/04/2023 10:05:20;3.78
10/04/2023 10:20:20;5.62
10/04/2023 10:35:20;3.21
10/04/2023 10:50:20;5.14
10/04/2023 11:05:20;1.50
10/04/2023 11:20:20;2.09
10/04/2023 11:35:20;3.78
10/04/2023 11:50:20;4.18
10/04/2023 12:05:20;5.14
10/04/2023 12:20:20;3.49
10/04/2023 12:35:20;3.24
10/04/2023 12:50:20;3.07
10/04/2023 13:05:20;1.84
10/04/2023 13:20:20;1.97
10/04/2023 13:35:20;2.05
10/04/2023 13:50:20;1.41
10/04/2023 14:05:20;2.22
10/04/2023 14:20:20;1.62
10/04/2023 14:35:20;2.76
10/04/2023 14:50:20;1.64
10/04/2023 15:05:20;1.91
10/04/2023 15:20:20;2.62
10/04/2023 15:35:20;3.46
10/04/2023 15:50:20;2.41
10/04/2023 16:05:20;2.30
10/04/2023 16:20:20;1.44
10/04/2023 16:35:20;2.41
10/04/2023 16:50:20;2.72
10/04/2023 17:05:20;2.26
10/04/2023 17:20:20;1.87
10/04/2023 17:35:20;3.21
10/04/2023 17:50:20;2.46
10/04/2023 18:05:20;2.62
10/04/2023 18:20:20;2.19
10/04/2023 18:35:20;2.19
10/04/2023 18:50:20;1.38
10/04/2023 19:05:20;2.22
10/04/2023 19:20:20;1.98
10/04/2023 19:35:20;3.02
10/04/2023 19:50:20;2.66
10/04/2023 20:05:20;1.23
10/04/2023 20:20:20;4.86
10/04/2023 20:35:20;2.92
10/04/2023 20:50:20;3.52
10/04/2023 21:05:20;3.67
10/04/2023 21:20:20;3.82
10/04/2023 21:35:20;2.81
10/04/2023 21:50:20;4.00
10/04/2023 22:05:20;2.57
10/04/2023 22:20:20;3.13
10/04/2023 22:35:20;2.62
10/04/2023 22:50:20;2.40
10/04/2023 23:05:20;1.09
10/04/2023 23:20:20;2.25
10/04/2023 23:35:20;1.54
10/04/2023 23:50:20;1.34
11/04/2023 00:05:20;0.57
11/04/2023 00:20:20;0.55
11/04/2023 00:35:20;1.12
11/04/2023 00:50:20;0.96
11/04/2023 01:05:20;0.36
11/04/2023 01:20:20;0.77
11/04/2023 01:35:20;0.81
11/04/2023 01:50:20;0.16
11/04/2023 02:05:20;0.15
11/04/2023 02:20:20;0.19
11/04/2023 02:35:20;0.06
11/04/2023 02:50:20;0.10
11/04/2023 03:05:20;1.55
11/04/2023 03:20:20;0.92
11/04/2023 03:35:20;0.48
11/04/2023 03:50:20;1.10
11/04/2023 04:05:20;0.21
11/04/2023 04:20:20;0.00
11/04/2023 04:35:20;0.06
11/04/2023 04:50:20;0.63
11/04/2023 05:05:20;0.45
11/04/2023 05:20:20;0.16
11/04/2023 05:35:20;0.69
11/04/2023 05:50:20;0.31
11/04/2023 06:05:20;0.00
11/04/2023 06:20:20;1.28
11/04/2023 06:35:20;0.90
11/04/2023 06:50:20;0.94
11/04/2023 07:05:20;1.98
11/04/2023 07:20:20;1.31
11/04/2023 07:35:20;1.38
11/04/2023 07:50:20;2.02
11/04/2023 08:05:20;3.24
11/04/2023 08:20:20;3.07
11/04/2023 08:35:20;4.80
11/04/2023 08:50:20;7.82
11/04/2023 09:05:20;9.23
11/04/2023 09:20:20;6.10
11/04/2023 09:35:20;5.07
11/04/2023 09:50:20;6.31
11/04/2023 10:05:20;4.04
11/04/2023 10:20:20;2.85
11/04/2023 10:35:20;2.64
11/04/2023 10:50:20;3.63
11/04/2023 11:05:20;2.51
11/04/2023 11:20:20;3.82
11/04/2023 11:35:20;1.51
11/04/2023 11:50:20;4.09
11/04/2023 12:05:20;2.88
11/04/2023 12:20:20;2.81
11/04/2023 12:35:20;2.03
11/04/2023 12:50:20;2.43
11/04/2023 13:05:20;1.60
11/04/2023 13:20:20;2.40
11/04/2023 13:35:20;1.92
11/04/2023 13:50:20;3.91
11/04/2023 14:05:20;1.28
11/04/2023 14:20:20;1.76
11/04/2023 14:35:20;1.57
11/04/2023 14:50:20;2.66
11/04/2023 15:05:20;1.78
11/04/2023 15:20:20;1.96
11/04/2023 15:35:20;2.32
11/04/2023 15:50:20;4.33
11/04/2023 16:05:20;1.73
11/04/2023 16:20:20;1.97
11/04/2023 16:35:20;1.69
11/04/2023 16:50:20;2.68
11/04/2023 17:05:20;1.12
11/04/2023 17:20:20;3.18
11/04/2023 17:35:20;2.20
11/04/2023 17:50:20;2.68
11/04/2023 18:05:20;1.94
11/04/2023 18:20:20;1.67
11/04/2023 18:35:20;3.52
11/04/2023 18:50:20;3.10
11/04/2023 19:05:20;1.50
11/04/2023 19:20:20;1.08
11/04/2023 19:35:20;2.66
11/04/2023 19:50:20;0.96
11/04/2023 20:05:20;2.70
11/04/2023 20:20:20;2.85
11/04/2023 20:35:20;3.91
11/04/2023 20:50:20;3.52
11/04/2023 21:05:20;3.91
11/04/2023 21:20:20;2.76
11/04/2023 21:35:20;2.53
11/04/2023 21:50:20;3.87
11/04/2023 22:05:20;2.81
11/04/2023 22:20:20;4.80
11/04/2023 22:35:20;3.95
11/04/2023 22:50:20;2.70
11/04/2023 23:05:20;2.05
11/04/2023 23:20:20;2.38
11/04/2023 23:35:20;2.62
11/04/2023 23:50:20;1.71
12/04/2023 00:05:20;1.70
12/04/2023 00:20:20;0.97
12/04/2023 00:35:20;0.43
12/04/2023 00:50:20;0.34
12/04/2023 01:05:20;0.61
12/04/2023 01:20:20;0.44
12/04/2023 01:35:20;0.18
12/04/2023 01:50:20;0.22
12/04/2023 02:05:20;0.00
12/04/2023 02:20:20;0.06
12/04/2023 02:35:20;0.52
12/04/2023 02:50:20;0.00
12/04/2023 03:05:20;0.34
12/04/2023 03:20:20;0.07
12/04/2023 03:35:20;0.00
12/04/2023 03:50:20;0.23
12/04/2023 04:05:20;0.14
12/04/2023 04:20:20;0.11
12/04/2023 04:35:20;0.43
12/04/2023 04:50:20;0.38
12/04/2023 05:05:20;0.45
12/04/2023 05:20:20;1.11
12/04/2023 05:35:20;1.73
12/04/2023 05:50:20;1.32
12/04/2023 06:05:20;1.27
12/04/2023 06:20:20;0.88
12/04/2023 06:35:20;1.08
12/04/2023 06:50:20;0.85
12/04/2023 07:05:20;1.71
12/04/2023 07:20:20;2.05
12/04/2023 07:35:20;1.55
12/04/2023 07:50:20;3.07
12/04/2023 08:05:20;3.30
12/04/2023 08:20:20;2.51
12/04/2023 08:35:20;2.64
12/04/2023 08:50:20;2.62
12/04/2023 09:05:20;4.04
12/04/2023 09:20:20;2.92
12/04/2023 09:35:20;3.82
12/04/2023 09:50:20;3.71
12/04/2023 10:05:20;3.24
12/04/2023 10:20:20;2.14
12/04/2023 10:35:20;2.15
12/04/2023 10:50:20;2.70
12/04/2023 11:05:20;2.27
12/04/2023 11:20:20;1.95
12/04/2023 11:35:20;2.20
12/04/2023 11:50:20;2.74
12/04/2023 12:05:20;1.93
12/04/2023 12:20:20;2.48
12/04/2023 12:35:20;3.36
12/04/2023 12:50:20;3.07
12/04/2023 13:05:20;1.48
12/04/2023 13:20:20;1.28
12/04/2023 13:35:20;0.80
12/04/2023 13:50:20;1.80
12/04/2023 14:05:20;1.09
12/04/2023 14:20:20;2.09
12/04/2023 14:35:20;1.97
12/04/2023 14:50:20;2.04
12/04/2023 15:05:20;1.73
12/04/2023 15:20:20;2.22
12/04/2023 15:35:20;1.65
12/04/2023 15:50:20;1.50
12/04/2023 16:05:20;2.40
12/04/2023 16:20:20;2.85
12/04/2023 16:35:20;4.23
12/04/2023 16:50:20;2.03
12/04/2023 17:05:20;1.40
12/04/2023 17:20:20;1.36
12/04/2023 17:35:20;2.25
12/04/2023 17:50:20;2.25
12/04/2023 18:05:20;0.80
12/04/2023 18:20:20;2.08
12/04/2023 18:35:20;1.28
12/04/2023 18:50:20;1.20
12/04/2023 19:05:20;1.84
12/04/2023 19:20:20;2.85
12/04/2023 19:35:20;1.77
12/04/2023 19:50:20;3.91
12/04/2023 20:05:20;1.57
12/04/2023 20:20:20;2.97
12/04/2023 20:35:20;2.72
12/04/2023 20:50:20;2.05
12/04/2023 21:05:20;3.56
12/04/2023 21:20:20;1.34
12/04/2023 21:35:20;1.93
12/04/2023 21:50:20;2.92
12/04/2023 22:05:20;2.90
12/04/2023 22:20:20;1.48
12/04/2023 22:35:20;1.46
12/04/2023 22:50:20;1.48
12/04/2023 23:05:20;2.44
12/04/2023 23:20:20;1.33
12/04/2023 23:35:20;1.80
12/04/2023 23:50:20;1.02
13/04/2023 00:05:20;0.44
13/04/2023 00:20:20;0.92
13/04/2023 00:35:20;0.55
13/04/2023 00:50:20;0.23
13/04/2023 01:05:20;0.36
13/04/2023 01:20:20;0.41
13/04/2023 01:35:20;0.71
13/04/2023 01:50:20;0.19
13/04/2023 02:05:20;0.68
13/04/2023 02:20:20;0.57
13/04/2023 02:35:20;0.13
13/04/2023 02:50:20;0.23
13/04/2023 03:05:20;0.28
13/04/2023 03:20:20;0.88
13/04/2023 03:35:20;0.12
13/04/2023 03:50:20;0.08
13/04/2023 04:05:20;0.08
13/04/2023 04:20:20;0.13
13/04/2023 04:35:20;0.06
13/04/2023 04:50:20;0.12
13/04/2023 05:05:20;0.29
13/04/2023 05:20:20;0.23
